-2148746.300114	4426643.213441	4044662.097745	2.192636
-2148746.204427	4426643.155885	4044661.943464	2.711998
-2148746.153609	4426643.242749	4044661.957034	3.173908
-2148746.209137	4426643.217602	4044662.013757	3.487941
-2148746.224046	4426643.340275	4044662.087129	3.474600
-2148746.247156	4426643.455571	4044662.186183	3.490920
-2148746.299827	4426643.460157	4044662.248750	3.504172
-2148746.463289	4426643.577553	4044662.459210	3.547737
-2148746.494712	4426643.539844	4044662.564244	3.517960
-2148746.501153	4426643.329124	4044662.470235	3.397642
-2148746.522548	4426643.372255	4044662.416130	3.488928
-2148746.485492	4426643.326856	4044662.277781	3.504526
-2148746.471366	4426643.207529	4044662.209920	3.565029
-2148746.461378	4426643.132310	4044662.296755	3.614249
-2148746.483604	4426643.279137	4044662.336136	3.786473
-2148746.647647	4426643.424035	4044662.378781	3.940206
-2148746.856760	4426643.474690	4044662.451142	4.073421
-2148747.071029	4426643.629869	4044662.652086	4.283227
-2148747.212061	4426643.922302	4044662.730073	4.411329
-2148747.331195	4426644.228461	4044662.840674	4.563932
-2148747.240717	4426644.244974	4044662.795779	4.463680
-2148747.229858	4426644.324930	4044662.834942	4.208974
-2148747.308953	4426644.544366	4044662.975558	4.238900
-2148747.410864	4426644.597207	4044663.172310	4.282456
-2148747.373813	4426644.739881	4044663.224557	4.241029
-2148747.521872	4426645.084489	4044663.332540	4.357752
-2148747.551621	4426645.007847	4044663.307464	4.423780
-2148747.548480	4426645.001792	4044663.410631	4.439071
-2148747.720514	4426645.226406	4044663.622840	4.697841
-2148747.887804	4426645.344993	4044663.674508	4.799016
-2148748.004781	4426645.535439	4044663.730803	4.963663
-2148748.264793	4426645.814733	4044663.903965	5.201944
-2148748.455644	4426646.113482	4044664.110797	5.437553
-2148748.446232	4426646.245114	4044664.293789	5.419494
-2148748.375542	4426646.362072	4044664.451924	5.446985
-2148748.480067	4426646.370996	4044664.528612	5.630981
-2148748.548601	4426646.384480	4044664.504509	5.596307
-2148748.681960	4426646.511109	4044664.706777	5.909316
-2148748.836635	4426646.727955	4044665.054114	5.928045
-2148749.082926	4426646.793482	4044665.324928	5.915151
-2148749.276412	4426646.973086	4044665.493973	6.035226
-2148749.552980	4426647.128961	4044665.613818	6.084311
-2148749.653889	4426647.236598	4044665.802181	6.222790
-2148749.692393	4426647.451543	4044666.046718	6.425354
-2148749.832440	4426647.694665	4044666.288515	6.639046
-2148750.030319	4426647.993460	4044666.462187	6.848735
-2148750.116437	4426648.218861	4044666.671419	7.005846
-2148750.215342	4426648.351555	4044666.827299	7.011690
-2148750.446397	4426648.505665	4044666.996652	7.310311
-2148750.766926	4426648.873967	4044667.199107	7.629164
-2148746.107723	4426644.429596	4044660.856056	2.413808
-2148746.285374	4426644.566719	4044661.010088	3.608312
-2148746.215951	4426644.440901	4044660.967349	4.024935
-2148746.257123	4426644.460527	4044660.908258	4.400829
-2148746.186063	4426644.479269	4044660.903927	4.524984
-2148746.142874	4426644.371057	4044660.899042	4.613033
-2148746.084223	4426644.388795	4044660.750036	4.401451
-2148746.212254	4426644.495366	4044660.841222	4.490711
-2148746.229788	4426644.488235	4044660.705781	4.343386
-2148746.274383	4426644.480354	4044660.711777	4.335981
-2148746.136282	4426644.461064	4044660.512944	4.239925
-2148746.060099	4426644.538758	4044660.503211	4.349456
-2148746.121672	4426644.485769	4044660.494175	4.490949
-2148746.048228	4426644.296510	4044660.335086	4.296640
-2148746.126295	4426644.501450	4044660.543338	4.588754
-2148746.117375	4426644.481557	4044660.610492	4.069814
-2148746.027892	4426644.444220	4044660.529064	2.342665
-2148746.047865	4426644.484916	4044660.569386	1.663257
-2148746.117176	4426644.495799	4044660.601117	1.313700
-2148746.201639	4426644.490031	4044660.595724	1.190400
-2148746.213092	4426644.537723	4044660.484397	1.098613
-2148746.137351	4426644.449326	4044660.354121	0.967436
-2148746.017179	4426644.453422	4044660.330141	0.957818
-2148746.026381	4426644.474141	4044660.511620	0.865653
-2148746.145046	4426644.521542	4044660.590136	0.835294
-2148746.052864	4426644.443284	4044660.389174	0.589188
-2148745.835840	4426644.137352	4044660.062743	0.312912
-2148745.825122	4426644.130422	4044660.090276	0.464154
-2148745.706953	4426643.984275	4044659.905907	0.376375
-2148745.715712	4426643.996728	4044659.854575	0.459585
-2148745.759085	4426644.221301	4044659.916196	0.614371
-2148745.837597	4426644.352018	4044659.953490	0.797205
-2148745.836898	4426644.520482	4044660.077167	1.011024
-2148745.890128	4426644.502307	4044660.295891	1.349632
-2148745.785815	4426644.495439	4044660.329117	1.477471
-2148745.893352	4426644.611171	4044660.445275	1.814729
-2148745.920520	4426644.534537	4044660.302022	1.810267
-2148745.978412	4426644.731029	4044660.321230	1.881377
-2148746.128527	4426644.918175	4044660.495005	2.203528
-2148746.297981	4426645.018605	4044660.676707	2.481273
-2148746.489171	4426645.091627	4044660.941282	2.457592
-2148746.439096	4426645.059519	4044660.854734	2.322172
-2148746.430156	4426644.992528	4044660.685593	2.212629
-2148746.309882	4426644.967125	4044660.579850	2.051173
-2148746.354772	4426645.145987	4044660.666966	2.259119
-2148746.498289	4426645.287670	4044660.974998	2.462376
-2148746.482315	4426645.231832	4044660.979309	2.529419
-2148746.230149	4426645.028382	4044660.708461	2.412468
-2148746.352591	4426645.147418	4044660.808793	2.681043
-2148746.409985	4426645.072160	4044660.795849	2.798299
-2148746.502130	4426645.172549	4044660.911709	3.143218
-2148746.461362	4426645.282323	4044660.908369	3.357409
-2148746.510548	4426645.217037	4044660.859655	3.525836
-2148746.457514	4426645.203916	4044660.751874	3.573685
-2148746.526571	4426645.140167	4044660.789627	3.648913
-2148746.562123	4426645.129647	4044660.804320	3.801440
-2148746.687914	4426645.340908	4044660.976752	4.124887
-2148746.926377	4426645.606001	4044661.353217	4.285656
-2148747.322291	4426645.950995	4044661.931640	4.682792
-2148747.494005	4426646.131090	4044662.209379	4.765647
-2148747.455976	4426646.138387	4044662.185726	4.798490
-2148747.367567	4426646.081863	4044662.173049	4.737864
-2148747.391406	4426646.123299	4044662.188092	4.864209
-2148747.432274	4426646.253610	4044662.176231	5.036746
-2148747.459454	4426646.320422	4044662.164160	5.157061
-2148747.381008	4426646.359770	4044662.048051	5.033156
-2148747.474648	4426646.521484	4044662.217285	5.207251
-2148747.384557	4426646.587516	4044662.207851	5.260491
-2148747.584366	4426646.700179	4044662.504455	5.529188
-2148747.846059	4426646.781659	4044662.795977	5.949061
-2148747.785051	4426646.779023	4044662.753471	5.956988
-2148747.792461	4426646.853508	4044662.746229	6.086603
-2148747.791684	4426646.823378	4044662.769101	6.123860
-2148747.765341	4426646.673577	4044662.588427	6.082213
-2148747.843986	4426646.674084	4044662.584324	5.818306
-2148747.940091	4426646.764599	4044662.741134	5.887853
-2148747.848439	4426646.776448	4044662.614755	5.754452
-2148747.652316	4426646.543161	4044662.236657	5.408390
-2148747.655733	4426646.599967	4044662.213155	5.494226
-2148747.704215	4426646.727458	4044662.300074	5.733238
-2148747.891259	4426646.866505	4044662.556859	6.063449
-2148747.885023	4426646.915186	4044662.577175	6.124246
-2148747.834302	4426647.102133	4044662.686024	6.448636
-2148747.939320	4426647.121961	4044662.724860	6.609596
-2148748.103836	4426647.292251	4044662.805393	6.763421
-2148748.262196	4426647.500222	4044662.807854	6.844290
-2148748.096045	4426647.421422	4044662.609937	6.762024
-2148748.108208	4426647.350598	4044662.542573	6.755126
-2148748.396367	4426647.430800	4044662.797426	7.143409
-2148748.393244	4426647.383453	4044662.839338	7.180287
-2148748.379503	4426647.459879	4044662.839040	7.227696
-2148748.333772	4426647.377962	4044662.644037	6.837182
-2148748.268243	4426647.372664	4044662.605861	6.891475
-2148748.267201	4426647.347173	4044662.625004	6.951801
-2148748.154918	4426647.125091	4044662.460632	6.782828
-2148748.321013	4426647.211847	4044662.508185	7.019235
-2148748.648673	4426647.523371	4044662.961744	7.549394
-2148748.588324	4426647.549882	4044662.898602	7.169252
-2148748.664496	4426647.616382	4044662.921766	7.039249
-2148748.719439	4426647.625956	4044663.027789	7.051171
-2148748.446394	4426647.489642	4044662.844669	6.833384
-2148748.166748	4426647.282279	4044662.487713	6.441902
-2148748.070788	4426647.160283	4044662.455286	6.389149
-2148747.815449	4426646.967251	4044662.295731	6.106419
-2148747.823707	4426647.004659	4044662.365920	6.369885
-2148747.913631	4426647.282135	4044662.485232	6.678650
-2148748.332351	4426647.694893	4044662.788426	7.200081
-2148748.493044	4426647.855015	4044663.030675	7.482938
-2148748.616681	4426647.983507	4044663.200589	7.268785
-2148748.680481	4426648.107791	4044663.206173	7.150331
-2148748.591939	4426648.139625	4044663.075376	6.862148
-2148748.589508	4426648.189188	4044663.135999	6.890030
-2148748.679939	4426648.371975	4044663.309773	7.046087
-2148748.954657	4426648.531235	4044663.464866	7.345746
-2148749.179950	4426648.605468	4044663.655411	7.477000
-2148749.032453	4426648.578144	4044663.481460	7.309715
-2148748.895378	4426648.623372	4044663.408581	7.229487
-2148748.926637	4426648.585976	4044663.409717	7.177593
-2148749.073487	4426648.669713	4044663.533368	7.320228
-2148749.183661	4426648.763890	4044663.568370	7.523030
-2148749.136117	4426648.723659	4044663.472883	7.419152
-2148749.326530	4426648.861244	4044663.569604	7.655235
-2148749.096117	4426648.791612	4044663.409561	7.401546
-2148748.943613	4426648.680760	4044663.353759	7.349381
-2148748.957374	4426648.823545	4044663.408158	7.533779
-2148749.107117	4426649.031662	4044663.504236	7.433445
-2148749.194269	4426649.162517	4044663.574984	7.384287
-2148749.261580	4426649.262492	4044663.640797	7.384352
-2148749.551892	4426649.497575	4044663.828159	7.611328
-2148749.630148	4426649.633657	4044663.900036	7.741587
-2148749.672707	4426649.767753	4044663.936775	7.752107
-2148749.871747	4426649.873680	4044664.078043	7.925386
-2148749.959098	4426649.911734	4044664.263411	7.965092
-2148749.942342	4426649.897152	4044664.229322	7.867969
-2148749.903777	4426649.858717	4044664.228792	7.875540
-2148750.175226	4426650.029896	4044664.369553	8.077688
-2148750.195342	4426650.079262	4044664.337169	8.066369
-2148750.183086	4426650.076056	4044664.128457	7.966226
-2148749.902294	4426649.931852	4044663.863719	7.706084
-2148749.903446	4426650.058079	4044663.828739	7.828425
-2148750.250841	4426650.277192	4044664.097903	8.281409
-2148750.444536	4426650.418393	4044664.237643	8.429435
-2148750.386345	4426650.461365	4044664.349404	8.506570
-2148750.454367	4426650.537631	4044664.466200	8.371210
-2148750.698817	4426650.715307	4044664.581283	8.500622
-2148746.811394	4426650.355650	4044663.044468	5.641098
-2148746.918586	4426650.451054	4044663.066641	5.731724
-2148746.871792	4426650.454886	4044663.165621	5.731123
-2148746.882097	4426650.655385	4044663.304583	5.912107
-2148747.041838	4426650.915772	4044663.510170	6.109871
-2148747.142881	4426651.015448	4044663.598617	6.176058
-2148747.315061	4426651.260798	4044663.854129	6.369877
-2148747.298752	4426651.209785	4044663.888215	6.190735
-2148747.344076	4426651.533245	4044664.034248	6.432905
-2148747.423939	4426651.785326	4044664.241695	6.656107
-2148747.450172	4426651.813000	4044664.269799	6.578805
-2148747.504228	4426652.001505	4044664.314298	6.599815
-2148747.427010	4426652.137256	4044664.365405	6.692060
-2148747.481863	4426652.246973	4044664.428925	6.843402
-2148747.511468	4426652.432788	4044664.402115	6.944480
-2148745.390492	4426647.029313	4044662.138094	1.988310
-2148745.424313	4426647.037299	4044662.148133	3.150891
-2148745.360712	4426647.035695	4044662.176594	3.791739
-2148745.450091	4426647.095811	4044662.185096	4.162258
-2148745.527618	4426647.197692	4044662.223079	4.488484
-2148745.571140	4426647.350386	4044662.263357	4.680904
-2148745.572749	4426647.358374	4044662.406540	4.745535
-2148745.597383	4426647.239889	4044662.437346	4.672033
-2148745.642051	4426647.150555	4044662.499279	4.757599
-2148745.545455	4426647.122286	4044662.503563	4.281100
-2148745.520567	4426647.267230	4044662.613865	3.531370
-2148745.474878	4426647.393639	4044662.632129	2.686891
-2148745.429981	4426647.518038	4044662.863727	2.039384
-2148745.335725	4426647.631063	4044663.002763	1.728001
-2148745.356893	4426647.858975	4044663.204358	1.691449
-2148745.470994	4426648.096872	4044663.408955	1.767623
-2148745.473697	4426648.106192	4044663.398722	1.755084
-2148745.620400	4426648.279829	4044663.631109	1.751826
-2148745.812924	4426648.390605	4044663.805405	1.749420
-2148745.769920	4426648.349884	4044663.944391	1.629674
-2148745.798503	4426648.182044	4044663.745316	1.428859
-2148745.656764	4426648.081021	4044663.657528	1.383765
-2148745.449107	4426648.095343	4044663.632507	1.350688
-2148745.452919	4426648.262602	4044663.824952	1.612858
-2148745.491187	4426648.437528	4044663.913641	1.653967
-2148745.406235	4426648.493771	4044663.996628	1.744946
-2148745.483357	4426648.714330	4044664.311301	1.980569
-2148745.526056	4426648.730049	4044664.432382	3.572067
-2148745.640540	4426648.760927	4044664.591482	4.579360
-2148745.612730	4426648.808473	4044664.656375	5.109075
-2148745.623933	4426648.942190	4044664.813124	5.465107
-2148745.650042	4426648.975402	4044664.925065	5.391919
-2148745.690960	4426649.059978	4044664.985942	4.846334
-2148745.666542	4426649.008679	4044665.009595	4.136849
-2148745.606026	4426649.014423	4044665.144663	3.464788
-2148745.568294	4426649.056322	4044665.200737	2.999306
-2148745.514361	4426649.131338	4044665.202313	2.676038
-2148745.360979	4426649.051303	4044665.066283	2.496304
-2148745.473354	4426649.185291	4044665.148878	2.592014
-2148745.488654	4426649.435906	4044665.431980	2.862872
-2148745.549610	4426649.549119	4044665.516819	2.800134
-2148745.588822	4426649.507580	4044665.482937	2.806488
-2148745.614380	4426649.590865	4044665.723689	2.986479
-2148745.620078	4426649.855815	4044665.957047	3.172734
-2148745.611736	4426649.969455	4044666.045183	3.176742
-2148745.741258	4426650.124574	4044666.160505	3.448032
-2148745.800743	4426650.327120	4044666.447114	3.752658
-2148745.837585	4426650.474713	4044666.753358	3.937634
-2148745.794527	4426650.523761	4044667.008244	3.858862
-2148745.911545	4426650.661708	4044667.076245	3.910044
-2148745.932191	4426650.785130	4044667.287358	4.038426
-2148746.000002	4426650.893648	4044667.260309	3.743624
-2148746.126589	4426651.044787	4044667.369155	3.713287
-2148746.239828	4426651.170659	4044667.441982	3.825850
-2148745.365511	4426646.229696	4044659.089121	-2.884190
-2148745.382385	4426646.211985	4044658.989346	-1.259147
-2148745.264460	4426646.037261	4044658.824202	-0.539902
-2148745.232026	4426646.178499	4044658.983032	0.057100
-2148745.283434	4426646.377291	4044659.035218	0.527032
-2148745.183472	4426646.375860	4044659.082292	0.694573
-2148745.116468	4426646.202916	4044659.075074	0.682479
-2148745.044730	4426646.168760	4044659.151523	0.708212
-2148745.022095	4426646.223126	4044659.099032	0.881961
-2148745.168287	4426646.440454	4044659.289058	1.191263
-2148745.319454	4426646.579199	4044659.379635	1.367657
-2148745.272143	4426646.536258	4044659.445329	1.303666
-2148745.349793	4426646.690980	4044659.708240	1.511580
-2148745.318971	4426646.760824	4044659.726697	1.395073
-2148745.192905	4426646.817994	4044659.747444	1.139477
-2148745.156624	4426646.885995	4044659.580737	0.915034
-2148745.295414	4426646.930086	4044659.461049	0.887925
-2148745.344923	4426646.831096	4044659.433201	0.840688
-2148745.324127	4426646.808636	4044659.422296	0.942367
-2148745.353679	4426646.849867	4044659.454233	0.940483
-2148745.472744	4426647.047751	4044659.716925	1.261569
-2148745.466813	4426647.030923	4044659.745654	1.308319
-2148745.481840	4426647.102647	4044659.681817	1.165717
-2148745.446584	4426647.078840	4044659.656099	1.175869
-2148745.396477	4426647.055972	4044659.660159	1.187651
-2148745.365463	4426647.057219	4044659.708919	0.803228
-2148745.407238	4426647.111636	4044659.879512	0.010681
-2148745.358332	4426647.108110	4044659.939821	-0.558059
-2148745.421815	4426647.186997	4044659.943830	-0.687115
-2148745.452461	4426647.362252	4044660.145998	-0.626787
-2148745.433781	4426647.400701	4044660.168574	-0.591583
-2148745.402775	4426647.391616	4044660.165523	-0.800651
-2148745.298400	4426647.407639	4044660.142394	-1.048171
-2148745.332425	4426647.423850	4044660.045510	-1.054094
-2148745.481505	4426647.555107	4044660.112691	-0.822288
-2148745.552423	4426647.685364	4044660.135358	-0.715619
-2148745.689586	4426647.828702	4044660.179412	-0.532542
-2148745.656061	4426647.731012	4044660.200782	-0.505759
-2148745.620705	4426647.755757	4044660.198763	-0.352039
-2148745.571449	4426647.675280	4044660.198108	-0.301998
-2148745.669232	4426647.803752	4044660.377551	-0.046847
-2148745.791259	4426647.872864	4044660.473742	0.147300
-2148745.764118	4426647.915024	4044660.500824	0.236848
-2148745.867111	4426648.116913	4044660.648219	0.501528
-2148745.913848	4426648.247312	4044660.782247	0.697647
-2148745.758859	4426648.145995	4044660.730620	0.603422
-2148745.745773	4426648.175633	4044660.804631	0.641593
-2148745.875314	4426648.401378	4044660.958687	0.911295
-2148745.916202	4426648.634706	4044661.074992	1.113817
-2148746.046201	4426648.875945	4044661.204254	1.070102
-2148746.112209	4426648.764796	4044661.065290	0.846661
-2148746.077345	4426648.644651	4044660.891115	0.647766
-2148746.068185	4426648.605728	4044660.833911	0.608334
-2148746.122519	4426648.510782	4044660.832004	0.721334
-2148746.157952	4426648.452632	4044660.720631	0.646163
-2148746.263532	4426648.569898	4044660.735792	0.811457
-2148746.305062	4426648.774034	4044660.836747	1.031505
-2148746.503718	4426649.157784	4044660.973981	1.354327
-2148746.507224	4426649.217570	4044661.109424	1.429501
-2148746.502738	4426649.300716	4044661.241316	1.556418
-2148746.527539	4426649.376111	4044661.312905	1.633448
-2148746.515533	4426649.474458	4044661.345937	1.717492
-2148746.441117	4426649.410509	4044661.312241	1.665408
-2148746.477276	4426649.456019	4044661.362737	1.861789
-2148746.468085	4426649.485837	4044661.412517	1.937732
-2148746.505703	4426649.512964	4044661.518514	2.094012
-2148746.507502	4426649.552030	4044661.666602	1.935822
-2148746.605380	4426649.802604	4044661.770722	1.567756
-2148746.757390	4426650.024759	4044661.911351	1.255822
-2148746.879962	4426650.192704	4044661.973522	0.780671
-2148746.926952	4426650.351082	4044661.990306	0.285719
-2148746.966377	4426650.430022	4044662.042071	-0.181835
-2148746.964660	4426650.400422	4044662.014196	-0.697623
-2148746.893160	4426650.336219	4044662.009088	-0.877395
-2148746.977676	4426650.436286	4044662.282701	-0.713291
-2148747.101301	4426650.670782	4044662.491526	-0.445866
-2148747.196708	4426650.714284	4044662.433827	-0.488225
-2148747.207809	4426650.760809	4044662.547805	-0.398255
-2148747.269492	4426650.855505	4044662.738443	-0.251457
-2148747.313479	4426650.924825	4044662.787606	-0.132120
-2148747.347376	4426651.030474	4044662.750740	-0.007656
-2148747.342900	4426651.122933	4044662.605149	0.074807
-2148747.385902	4426651.288606	4044662.708151	0.267970
-2148747.382715	4426651.401408	4044662.878726	0.221999
-2148747.529336	4426651.643966	4044663.018389	0.298587
-2148747.581673	4426651.710051	4044663.101713	0.323524
-2148747.643813	4426651.846584	4044663.162958	0.417054
-2148747.800169	4426652.074411	4044663.219337	0.553522
-2148747.916598	4426652.341611	4044663.330291	0.812246
-2148747.997510	4426652.595057	4044663.514506	0.977189
-2148748.065149	4426652.776428	4044663.636678	1.175290
-2148748.148136	4426652.985347	4044663.729151	1.273550
-2148748.205010	4426653.009016	4044663.791719	1.402529
-2148748.220013	4426652.964919	4044663.845285	1.371889
-2148748.409941	4426653.224901	4044663.960067	1.679965
-2148748.574870	4426653.425207	4044664.127290	1.846599
-2148748.603171	4426653.636785	4044664.208186	1.862914
-2148748.783301	4426653.854015	4044664.382973	2.100884
-2148748.962225	4426654.296116	4044664.533372	2.431748
-2148749.179319	4426654.701807	4044664.736839	2.797003
-2148749.226348	4426654.852269	4044664.670475	2.536383
-2148742.655836	4426641.395490	4044660.154193	-8.581466
-2148742.546357	4426641.326075	4044660.104942	-8.315041
-2148742.629089	4426641.415711	4044660.142701	-8.016679
-2148742.743023	4426641.500705	4044660.103881	-7.752220
-2148742.890717	4426641.616398	4044660.230747	-7.410887
-2148742.877398	4426641.508130	4044660.286748	-7.340921
-2148742.919190	4426641.678789	4044660.553629	-7.051084
-2148742.982980	4426641.796301	4044660.718315	-6.800754
-2148743.139579	4426642.134235	4044660.881602	-6.453805
-2148743.308096	4426642.331753	4044660.989294	-6.147895
-2148743.278108	4426642.462244	4044660.978857	-6.132884
-2148743.377042	4426642.656602	4044661.091128	-5.983998
-2148743.380413	4426642.725483	4044661.078236	-5.939664
-2148743.367216	4426642.818082	4044661.198417	-5.751256
-2148743.423120	4426642.864514	4044661.270236	-5.552027
-2148743.521166	4426643.031671	4044661.435795	-5.274759
-2148743.421865	4426642.926231	4044661.562433	-5.316516
-2148743.383933	4426642.986821	4044661.640523	-5.579230
-2148743.574956	4426643.143678	4044661.761641	-5.364530
-2148743.719406	4426643.328088	4044661.921699	-5.305829
-2148743.916780	4426643.385215	4044662.110509	-5.049489
-2148744.122054	4426643.542564	4044662.361514	-4.816116
-2148744.368526	4426643.902275	4044662.632379	-4.432228
-2148744.535756	4426644.083399	4044662.893083	-4.045310
-2148744.654546	4426644.305691	4044663.042287	-3.825561
-2148744.843014	4426644.735579	4044663.177727	-3.575831
-2148745.014786	4426644.888875	4044663.364515	-3.321261
-2148745.088936	4426644.904685	4044663.410891	-3.312119
-2148745.190554	4426644.980904	4044663.644352	-2.977360
-2148745.124701	4426644.888454	4044663.656888	-3.011536
-2148745.160627	4426644.998206	4044663.735606	-2.849394
-2148745.217130	4426645.019472	4044663.870136	-2.633918
-2148745.172565	4426645.109953	4044663.891288	-2.605221
-2148745.376261	4426645.417579	4044664.183009	-2.268520
-2148745.433587	4426645.366296	4044664.310556	-2.383898
-2148745.585640	4426645.408969	4044664.488018	-2.314769
-2148745.744070	4426645.620185	4044664.765360	-2.051328
-2148745.853433	4426645.772238	4044664.899426	-1.939549
-2148745.990002	4426645.816142	4044665.050398	-1.831281
-2148746.161809	4426645.959399	4044665.264612	-1.725420
-2148746.280333	4426646.041545	4044665.371567	-1.585201
-2148746.439972	4426646.226661	4044665.633472	-1.274553
-2148746.621111	4426646.264358	4044665.714126	-1.127129
-2148746.814432	4426646.625746	4044665.925884	-0.953669
-2148746.992417	4426646.823604	4044666.042310	-0.786615
-2148747.335076	4426647.121981	4044666.390731	-0.412259
-2148747.299563	4426647.191423	4044666.474131	-0.333012
-2148747.276204	4426647.203115	4044666.455821	-0.328132
-2148747.756571	4426647.533157	4044666.850649	0.225254
-2148747.923606	4426647.658729	4044666.974150	0.286476
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.130887	4426647.947177	4044667.123858	0.546637
-2148748.043427	4426647.800672	4044664.138962	-1.046803
-2148748.102211	4426647.912817	4044664.226223	-0.740065
-2148748.042935	4426647.902803	4044664.152168	-0.865916
-2148747.980738	4426647.705471	4044663.893857	-0.923999
-2148747.805254	4426647.520126	4044663.726763	-0.981265
-2148747.828641	4426647.528343	4044663.776362	-0.796358
-2148747.963414	4426647.676109	4044663.954898	-0.571409
-2148747.988948	4426647.686809	4044664.024586	-0.617820
-2148748.082866	4426647.731213	4044664.124981	-0.392889
-2148748.136910	4426647.774374	4044664.195814	-0.435458
-2148748.089250	4426647.758074	4044664.242282	-0.494158
-2148748.143517	4426647.782466	4044664.235344	-0.391241
-2148748.146569	4426647.722623	4044664.194396	-0.359768
-2148748.186605	4426647.759533	4044664.249670	-0.330227
-2148748.225744	4426647.828370	4044664.331061	-0.310164
-2148748.272357	4426647.950191	4044664.356116	-0.229735
-2148748.251116	4426647.906587	4044664.309848	-0.545996
-2148748.157038	4426647.899899	4044664.275878	-0.750875
-2148748.149396	4426647.864267	4044664.296435	-0.703543
-2148748.149627	4426647.940372	4044664.449664	-0.661435
-2148748.108805	4426647.880994	4044664.477881	-0.629621
-2148748.068893	4426647.859717	4044664.592639	-0.599579
-2148748.026930	4426647.777904	4044664.546632	-0.642600
-2148748.057590	4426647.802268	4044664.579681	-0.581792
-2148748.062017	4426647.813637	4044664.593858	-0.566849
-2148748.130930	4426647.870403	4044664.634957	-0.476391
-2148748.124407	4426647.894689	4044664.673489	-0.466903
-2148748.097265	4426647.896206	4044664.707322	-0.510806
-2148748.051759	4426647.829807	4044664.588933	-0.577551
-2148748.035489	4426647.803918	4044664.503733	-0.545535
-2148748.135281	4426647.987209	4044664.514319	-0.394554
-2148748.182179	4426648.095523	4044664.629920	-0.340362
-2148748.173612	4426648.091302	4044664.697505	-0.361272
-2148748.210681	4426648.144754	4044664.667649	-0.630287
-2148748.152966	4426648.045455	4044664.508864	-0.816038
